address,alias,type,malicious,continue
0x4cf98de1793ef45a2cfe9c622d871c63d61ecb28,dYdX: ERC20 Short Factory 2,Smart Contract,False,False
0x1098898efacd41e1824cd610f52d0f8690bdc87a,dYdX: Erc721 Margin Position,Smart Contract,False,False
0x61fa58d7ef40d6f6853740330b62ccad34f8bc04,dYdX: Eth Wrapper Bucket Lender,Smart Contract,False,False
0x0ece224fbc24d40b446c6a94a142dc41fae76f2d,dYdX: Expiry,Smart Contract,False,False
0x36bf21c8e661b21e6166e4385f574941fdc6caff,dYdX: Margin,Smart Contract,False,False
0xd72136c6da6ae959b5960c204edf8bc260087bca,dYdX: Oasis V1 Simple Exchange Wrapper,Smart Contract,False,False
0xf85baccc3e7fd4b6a49818fc46503bb51539d554,dYdX: Oasis V2 Simple Exchange Wrapper,Smart Contract,False,False
0x89b5925a310b22e3e51cf9e2b3405a8c9b680835,dYdX: Oasis V3 Simple Exchange Wrapper,Smart Contract,False,False
0xcb17e969288ae849d5e0717694c5c56e70e798ed,dYdX: Open Directly Exchange Wrapper,Smart Contract,False,False
0x56e7d4520abfecf10b38368b00723d9bd3c21ee1,dYdX: Operation Impl,Smart Contract,False,False
0xa8b39829ce2246f89b31c013b8cde15506fb9a76,dYdX: Payable Proxy For Solo Margin,Smart Contract,False,False
0xad91a0ddf799176a0a87a32dafe8f3dd28479918,dYdX: Polynomial Interest Setter,Smart Contract,False,False
0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,dYdX: Solo Margin,Smart Contract,False,False
0xeafd335c0e72bb89857972ee7a3ba90bd5a2f7fd,dYdX: Token Proxy,Smart Contract,False,False
0x52f1c952a48a4588f9ae615d38cfdbf8df036e60,dYdX: Usdc Price Oracle,Smart Contract,False,False
0x5199071825cc1d6cd019b0d7d42b08106f6cf16d,dYdX: Vault,Smart Contract,False,False
0x8418bb725b3ac45ec8fff3791dd8b4e0480cc2a2,dYdX: Weth Payout Recipient,Smart Contract,False,False
0xf61ae328463cd997c7b58e7045cdc613e1cfdb69,dYdX: Weth Price Oracle,Smart Contract,False,False
0x5d4b4d9f5274f72d7d4308597d0ea95b97b094cf,dYdX: ZeroEx V1 Exchange Wrapper,Smart Contract,False,False
0xa26d16a21805b14b2977555ffdea34e5e6fc43ba,dYdX: ZeroEx V2 Exchange Wrapper,Smart Contract,False,False
0x0cd07a9953c5f77990280bce10b1c82529960fa2,DyDxAssetAdapter,Smart Contract,False,False
0x375c3222bb7d4834b4381abd4ed15dff4d4c0a68,DyDxAssetAdapter,Smart Contract,False,False
0x80956127a4f4729bfad0c18cf38dfac73620d8a1,DyDxDebtAdapter,Smart Contract,False,False
0xbf3fc291876707b2d0c8fc49bcd76fae00219d37,DyDxDebtAdapter,Smart Contract,False,False
0x180f0e433be3550f93bc1842bb2b6a3af96dfe1f,DydxSavingsProtocol,Smart Contract,False,False
0xab14d3ce3f733cacb76ec2abe7d2fcb00c99f3d5,End,Smart Contract,False,False
0xf0cd9981f15695324763a06869d1c1dd90073c2a,ERC20toUniPoolZapV1_General,Smart Contract,False,False
0x0581a0abe32aae9b5f0f68defab77c6759100085,ESM,Smart Contract,False,False
0x39755357759ce0d7f32dc8dc45414cca409ae24e,Eth2Dai: Old Contract,Smart Contract,False,False
0x059550a1ca3c46a2adb803e9e3ea4585a34f004a,Expo,Smart Contract,False,False
0xdfe0fb1be2a52cdbf8fb962d5701d7fd0902db9f,Flapper,Smart Contract,False,False
0x78c34fc842ee1d4ca4b395dbee003b5020da4253,FlashTokenDyDx,Smart Contract,False,False
0xc4f41917a1fc864ab576f47d5f718e72f2633b12,FlashTokenDyDx,Smart Contract,False,False
0xd8a04f5412223f513dc55f839574430f5ec15531,Flipper,Smart Contract,False,False
0xbe00fe8dfd9c079f1e5f5ad7ae9a3ad2c571fcac,Flopper,Smart Contract,False,False
0x2f0b23f53734252bda2277357e97e1517d6b042a,GemJoin,Smart Contract,False,False
0x36a724bd100c39f0ea4d3a20f7097ee01a8ff573,GetCdps,Smart Contract,False,False
0x01a42015e7ebc94b90c1c8746860876debb2f229,GiftOfCompound,Smart Contract,False,False
0x19214422cbc01ad29719170c47aec402a7a48657,GiftOfCompound,Smart Contract,False,False
0x1ef8b36e962ff27f12be8be89e053587ca366e83,GiftOfCompound,Smart Contract,False,False
0x1efcba7f1fa38819b23c303e905c1a0bf51e45d3,GiftOfCompound,Smart Contract,False,False
0x64da0797adb72096f2b4340462138324fd9ea69a,GiftOfCompound,Smart Contract,False,False
0x6e5f8f01d72eb96a408677b47f100de08210f24e,GiftOfCompound,Smart Contract,False,False
0x705853d0a2ff077d372bf5642c3cf86c08660c9b,GiftOfCompound,Smart Contract,False,False
0x8cb0a2e296249e2c1b2a971bf5514904d6a36108,GiftOfCompound,Smart Contract,False,False
0x90587c70c08e5039bb33407f530d2945456d50a2,GiftOfCompound,Smart Contract,False,False
0x91886fd7683fac3d926cdae7f20156aaedd0b33d,GiftOfCompound,Smart Contract,False,False
0x9e3de721551e6cab2a8f1c5d725f6165bf8436a3,GiftOfCompound,Smart Contract,False,False
0xbb7ca6b11278a7a4ba103119cfdbe16d9fdb9990,GiftOfCompound,Smart Contract,False,False
0xc30c69403f9f25ce965119bb95346bbfad1af7c7,GiftOfCompound,Smart Contract,False,False
0xc34184fb6a56a40df2b37acb040e4e97f344cf34,GiftOfCompound,Smart Contract,False,False
0xd62edbc6cc15dd11bedb7422c43faeb5bd0845c6,GiftOfCompound,Smart Contract,False,False
0xd64f998d9ce3dc45ba752b8031ff71e2903e2eb9,GiftOfCompound,Smart Contract,False,False
0xd7899b249f067a14d844f864ab28193861992696,GiftOfCompound,Smart Contract,False,False
0xf4d2db9d1571cae9cc1ca81afe328151cdfd7366,GiftOfCompound,Smart Contract,False,False
0xf537f45e091dc7c3cb2c877c30d1f8977774a8c2,GiftOfCompound,Smart Contract,False,False
0xf81ee3cb16a90683d2c89687ba5b29d9150bf0b8,GiftOfCompound,Smart Contract,False,False
0x139a2102336b62ef29d7208ba771c35583188a8b,GiftOfCompoundRegistry,Smart Contract,False,False
0x9989623ebac3ee90fc71fda680a0a7e2b3852207,GiftOfCompoundRegistry,Smart Contract,False,False
0xb83353ddea4995c3c330cf1803fc1b9f07c0de88,GiftOfCompoundRegistry,Smart Contract,False,False
0xbbd13ca6aace2a8eccbde88bc7849c3c6e4e172e,Gitcoin Grants: DeFi Design,Wallet,False,False
0xf11446f2f4d56efad6f3eb82f31f4662d0a18e29,Gitcoin Grants: DeFi Netherlands,Wallet,False,False
0x43a5c1331375f1f34bd774ecaee51501e9ca2db5,Gitcoin Grants: DefiSnap,Wallet,False,False
0xbbbfc46566e5f0302cef913af8c8f423070ce6a1,Gitcoin Grants: DeFiZap,Wallet,False,False
0x11e4857bb9993a50c685a79afad4e6f65d518dda,Gitcoin Grants: Uniswap,Token,False,False
0x4f5f0933158569c026d617337614d00ee6589b6e,GovActions,Smart Contract,False,False
0x0eff168fd4933c43eda989372faacad89f7b14e0,HAaveProtocol,Smart Contract,False,False
0xf579b009748a62b1978639d6b54259f8dc915229,HAaveProtocol,Smart Contract,False,False
0x8e93e2451bd578efe3f7b6c95e51b5e6644c0925,HUniswap,Smart Contract,False,False
0xbe3e788bd11ab3070b5264aeed25c1976ab6ac00,IdleCompound,Smart Contract,False,False
0x0e90cf05acb23d8dfa856a74e74a165c6a7af8b3,IdleCompoundV2,Smart Contract,False,False
0x398ec7346dcd622edc5ae82352f02be94c62d119,InitializableAdminUpgradeabilityProxy,Smart Contract,False,False
0x5616a3d7e5c65d9d4af05e9cda6541db18d64790,InstaAaveResolver,Smart Contract,False,False
0x5cfc5cbc23a1728728059d0df3ba2abd24eb555d,InstaAaveResolver,Smart Contract,False,False
0x7cd232014c63d218d67e06c9cc56205098a4d54c,InstaAaveResolver,Smart Contract,False,False
0x30db89595a8dad99f610ee369a3de5ec7db3d782,InstaCompound,Smart Contract,False,False
0x75b781961f108b9915cb91bb3cc97115ed98468e,InstaCompound,Smart Contract,False,False
0x3e980fb77b2f63613cddd3c130e4cc10e90ad6d1,InstaCompoundMapping,Smart Contract,False,False
0x48d1986a5b96a06305aa21bd8fedd812126ccaf7,InstaCompoundMigrate,Smart Contract,False,False
0xd645f2ffc32dc5637865ae351296f80d54dee1e1,InstaCompoundMigrate,Smart Contract,False,False
0x0f5eb292ae3822f13b1479e37ffe3fff795d220a,InstaCompoundResolver,Smart Contract,False,False
0x9e6dcb5c5a3f17f7400cd63ae6bec0c74e65687c,InstaCompoundResolver,Smart Contract,False,False
0xe2d035519f0247ed4b946f0ab74e8347052c020f,InstaCompoundResolver,Smart Contract,False,False
0x3a306a399085f3460bbcb5b77015ab33806a10d5,InstaDApp,Smart Contract,False,False
0x56c512b91f643336ba34ef8c4ac9f075e9392ee7,InstaDydx,Smart Contract,False,False
0x7b2721ca31a42399054e3287a14a44ea06169f6b,InstaDydx,Smart Contract,False,False
0x96d77d45bcca2d1a8052f565e6ea9a1b1f07d7af,InstaDydx,Smart Contract,False,False
0xba44d802692d760b97c1fdff51d54bbbc55fdff8,InstaDydx,Smart Contract,False,False
0x0962544cd22c60b8f648edffbdfae73e047c90a1,InstaDydxImport,Smart Contract,False,False
0x4bebeb0e302c8d25d342d9a6ab19a547bc141794,InstaDydxImport,Smart Contract,False,False
0x69d9426e93edc4644e6a19c949c0a44b96e32d69,InstaDydxImport,Smart Contract,False,False
0x92e9c289fc259de635124c67c666837bf3e7d845,InstaDydxImport,Smart Contract,False,False
0xc9af0c07121a65f462280aaa7d7d61febf463931,InstaDydxImport,Smart Contract,False,False
0xee5c45debf15264cec58f283cba744429d5c5823,InstaDydxImport,Smart Contract,False,False
0x003328baa789dfbe86b89555cb097970a524848f,InstaDydxRead,Smart Contract,False,False
0xcb704d9505fbbf61478f06741c75f34ea84ec85c,InstaDydxResolver,Smart Contract,False,False
0x19c0976f590d67707e62397c87829d896dc0f1f1,Jug,Smart Contract,False,False
0x605d41005590391383b20682a0ca9b85b196ce21,KyberSynthetix,Smart Contract,False,False
0x31e085afd48a1d6e51cc193153d625e8f0514c7f,KyberUniswapReserve,Smart Contract,False,False
0x54a4a1167b004b004520c605e3f01906f683413d,KyberUniswapReserve,Smart Contract,False,False
0x24a42fd28c976a61df5d00d0599c34c4f90748c8,LendingPoolAddressesProvider,Smart Contract,False,False
0x977baa429b27fe86689274a6bf0dfcfc5d6f1c12,LPUniswapAssetAdapter,Smart Contract,False,False
0x947f6f9d48bacccd3d6af220f8fa9397247f48dd,LPUniswapSNXAssetAdapter,Smart Contract,False,False
0x94d294103d9308b3ec5192787207d97656d04072,Maker,Smart Contract,False,False
0x448a5065aebb8e423f0896e6c5d525c040f59af3,Maker: Contract 1,Smart Contract,False,False
0xbda109309f9fafa6dd6a9cb9f1df4085b27ee8ef,Maker: Contract 2,Smart Contract,False,False
0x9b0f70df76165442ca6092939132bbaea77f2d7a,Maker: Contract 3,Smart Contract,False,False
0x9b0ccf7c8994e19f39b2b4cf708e0a7df65fa8a3,Maker: Contract 4,Smart Contract,False,False
0xf2c5369cffb8ea6284452b0326e326dbfdcb867c,Maker: Contract 5,Smart Contract,False,False
0x315cbb88168396d12e1a255f9cb935408fe80710,Maker: Contract 6,Smart Contract,False,False
0x79f6d0f646706e1261acf0b93dcb864f357d4680,Maker: Contract 7,Smart Contract,False,False
0x8e2a84d6ade1e7fffee039a35ef5f19f13057152,Maker: Contract 8,Smart Contract,False,False
0x69076e44a9c70a67d5b79d95795aba299083c275,Maker: Contract 9,Smart Contract,False,False
0x4f26ffbe5f04ed43630fdc30a87638d53d0b0876,Maker: Deployer 1,Smart Contract,False,False
0xdb33dfd3d61308c33c63209845dad3e6bfb2c674,Maker: Deployer 2,Smart Contract,False,False
0x00daa9a2d88bed5a29a6ca93e0b7d860cd1d403f,Maker: Deployer 3,Smart Contract,False,False
0xddb108893104de4e1c6d0e47c42237db4e617acc,Maker: Deployer 4,Smart Contract,False,False
0xa26e15c895efc0616177b7c1e7270a4c7d51c997,Maker: DS Proxy Factory,Smart Contract,False,False
0x9ef05f7f6deb616fd37ac3c959a2ddd25a54e4f5,Maker: Governance Contract,Smart Contract,False,False
0xaa745404d55f88c108a28c86abe7b5a1e7817c07,Maker: MCD Flip BAT A,Smart Contract,False,False
0x5432b2f3c0dff95aa191c45e5cbd539e2820ae72,Maker: MCD Flip SAI,Smart Contract,False,False
0x3d0b1912b66114d4096f48a8cee3a56c231772ca,Maker: MCD Join BAT A,Smart Contract,False,False
0x99041f808d598b782d5a3e498681c2452a31da08,Maker: Medianizer 1,Smart Contract,False,False
0x729d19f657bd0614b4985cf1d82531c67569197b,Maker: Medianizer 2,Smart Contract,False,False
0x8ee7d9235e01e6b42345120b5d270bdb763624c7,Maker: MultiSig,Smart Contract,False,False
0x793ebbe21607e4f04788f89c7a9b97320773ec59,Maker: Oasis Proxy,Smart Contract,False,False
0xc66ea802717bfb9833400264dd12c2bceaa34a6d,Maker: Old Token,Smart Contract,False,False
0xb4eb54af9cc7882df0121d26c5b97e802915abe6,Maker: PIP BAT,Smart Contract,False,False
0x1b93556ab8dccef01cd7823c617a6d340f53fb58,Maker: Proxy Deployer,Smart Contract,False,False
0x4678f0a6958e4d2bc4f1baf7bc52e8f3564f3fe4,Maker: Proxy Registry,Smart Contract,False,False
0x190c2cfc69e68a8e8d5e2b9e2b9cc3332caff77b,Maker: Sai Proxy 1,Smart Contract,False,False
0x526af336d614ade5cc252a407062b8861af998f5,Maker: Sai Proxy 2,Smart Contract,False,False
0xbf72da2bd84c5170618fbe5914b0eca9638d5eb5,Maker: WBTC,Smart Contract,False,False
0x963f86da34cf2ce619d4b8e5ce96577943f95b6b,MakerManager,Smart Contract,False,False
0x7383757c8a2f4cbc6a21a26e1f33a0fd95e7bb77,MakerRegistry,Smart Contract,False,False
0x7557f4199aa99e5396330bac3b7bdaa262cb1913,MakerV2Manager,Smart Contract,False,False
0xe4b22d484958e582098a98229a24e8a43801b674,MigrationProxyActions,Smart Contract,False,False
0x5e227ad1969ea493b43f840cff78d08a6fc17796,Multicall,Smart Contract,False,False
0x14fbca95be7e99c15cc2996c6c9d841e54b79425,OasisDex: Old Contract 1,Smart Contract,False,False
0xb7ac09c2c0217b07d7c103029b4918a2c401eecb,OasisDex: Old Contract 2,Smart Contract,False,False
0x81fe72b5a8d1a857d176c3e7d5bd2679a9b85763,OSM,Smart Contract,False,False
0x197e90f9fad81970ba7976f33cbd77088e5d7cf7,Pot,Smart Contract,False,False
0x59adcf176ed2f6788a41b8ea4c4904518e62b6a4,ProtoSAI Token,Smart Contract,False,False
0xcf3f73290803fc04425bee135a4caeb2bab2c2a1,SavingsContract,Smart Contract,False,False
0xcefcbb45be41331337d49a131faf424d1e50234f,SavingsManager,Smart Contract,False,False
0xc73e0383f3aff3215e6f04b0331d58cecf0ab849,ScdMcdMigration,Smart Contract,False,False
0x1fdf2cdc2b369bf4cecfe528a4dca3f6a74d6782,ServiceProvider_UniSwap_Zap,Smart Contract,False,False
0x3da6738c2b388ebdf2fea79554f27daa7f2d3178,ServiceProvider_UniSwap_Zap,Smart Contract,False,False
0x7f87eccb156eda91d74bb6546b4155f0ba0d04d1,ServiceProvider_UniSwap_Zap,Smart Contract,False,False
0xfb86852ec41a6220eabe1bcb1e4b606e46eb2dd9,ServiceProvider_UniSwap_Zap,Smart Contract,False,False
0x65c79fcb50ca1594b025960e539ed7a9a6d434a3,Spotter,Smart Contract,False,False
0x132fcf76ce9d616c2f05b5efbd44acb2157edb3f,StaticConnectMaker,Smart Contract,False,False
0x4b7cd34229d2da4b7220a45b6068d90ea873611d,StaticConnectMaker,Smart Contract,False,False
0xb7c6a0270c7ea1306ad9971148c18caa06e47906,StaticConnectMaker,Smart Contract,False,False
0xfbb6526ed92da8915d4843a86166020d0b7baad0,Synthetix: Address Resolver,Smart Contract,False,False
0xa6b5e74466edc95d0b6e65c5cbfca0a676d893a4,Synthetix: Arb Rewarder,Smart Contract,False,False
0x15fd6e554874b9e70f832ed37f231ac5e142362f,Synthetix: Delegate Approvals,Smart Contract,False,False
0x8f586f063ffbb89b186c8e604fc6614766f9c9d1,Synthetix: Delegate Approvals Eternal Storage,Smart Contract,False,False
0xaf28cec7854e9a070f4cd31f18ba005f874d9f50,Synthetix: Deployer 1,Smart Contract,False,False
0xe88ada0408f187c17eedd256a0495d8e3766aac4,Synthetix: Deployer 10,Smart Contract,False,False
0xb64ff7a4a33acdf48d97dab0d764afd0f6176882,Synthetix: Deployer 2,Smart Contract,False,False
0x77a2cd8e930eacf196105ca06837d8b3edecf1a5,Synthetix: Deployer 3,Smart Contract,False,False
0xea5e288b4f9d7e66da162e2af0db371783f62454,Synthetix: Deployer 4,Smart Contract,False,False
0xccf1242cb1d7d56b428dac2bd68a5cace1b067e7,Synthetix: Deployer 5,Smart Contract,False,False
0xb10c85274d2a58ddec72c1d826e75256ff93dead,Synthetix: Deployer 6,Smart Contract,False,False
0xde910777c787903f78c89e7a0bf7f4c435cbb1fe,Synthetix: Deployer 7,Smart Contract,False,False
0xde91067660f6e19ae03fba96d6926a0897b5f5be,Synthetix: Deployer 8,Smart Contract,False,False
0xf2827848dbee5d46e9c7c4c3f5e197e3af811105,Synthetix: Deployer 9,Smart Contract,False,False
0xe1f64079ada6ef07b03982ca34f1dd7152aa3b86,Synthetix: Depot,Smart Contract,False,False
0x3b399e00afd8201acf8a5a0eccf1c47d8d5e41da,Synthetix: Escrow Checker,Smart Contract,False,False
0x0f7c200c4d3b5570c777764884ce6de67f31d3ba,Synthetix: Eternal Storage Liquidations,Smart Contract,False,False
0x0f3d8ad599be443a54c7934b433a87464ed0dfdc,Synthetix: Ether Collateral,Smart Contract,False,False
0x9d7f70af5df5d5cc79780032d47a34615d1f1d77,Synthetix: Exchange Rates,Smart Contract,False,False
0x545973f28950f50fc6c7f52aab4ad214a27c0564,Synthetix: Exchange State,Smart Contract,False,False
0x7dfe5aa8fc36c0ae788a3a71062728bfc3036216,Synthetix: Exchanger,Smart Contract,False,False
0xfeefeefeefeefeefeefeefeefeefeefeefeefeef,Synthetix: Fee Address,Wallet,False,False
0x21bd6b9c3cb3f7e0c6aa7061d2b02f22cdebd2ab,Synthetix: Fee Pool,Smart Contract,False,False
0xc9dfff5fa5605fd94f8b7927b892f2b57391e8bb,Synthetix: Fee Pool Eternal Storage,Smart Contract,False,False
0x11164f6a47c3f8472d19b9add516fc780cb7ee02,Synthetix: Fee Pool State,Smart Contract,False,False
0x49be88f0fcc3a8393a59d3688480d7d253c37d2a,Synthetix: Foundation,Wallet,False,False
0xc746bc860781dc90bbfcd381d6a058dc16357f8d,Synthetix: iETH Rewards,Smart Contract,False,False
0x631e93a0fb06b5ec6d52c0a2d89a3f9672d6ba64,Synthetix: Issuance Eternal Storage,Smart Contract,False,False
0xeb4c3266e1b295654ec36f16ffcfd24d3ef3e735,Synthetix: Issuer,Smart Contract,False,False
0xc011a72400e58ecd99ee497cf89e3775d4bd732f,Synthetix: Legacy Proxy SNX,Smart Contract,False,False
0x57ab1e02fee23774580c119740129eac7081e9d3,Synthetix: Legacy Proxy sUSD,Smart Contract,False,False
0x9f9c7ba80442767e7bef5e8121cec53cf8182827,Synthetix: Liquidations,Smart Contract,False,False
0x385e1eb2ff28f4a637da2c9971f8caf5f5b1e77c,Synthetix: Math,Smart Contract,False,False
0x778ec2d9b4bae65c57a6436a6c37afc135bad727,Synthetix: Old Dapp Maintenance,Smart Contract,False,False
0x97a853e9536cf7cf123aa14da726b71a848290ce,Synthetix: Old Delegate Approvals,Smart Contract,False,False
0x172e09691dfbbc035e37c73b62095caa16ee2388,Synthetix: Old Depot,Smart Contract,False,False
0x73b172756bd5ddf0110ba8d7b88816eb639eb21c,Synthetix: Old Exchange Rates 1,Smart Contract,False,False
0xba34e436c9383aa8fa1e3659d2807ae040592498,Synthetix: Old Exchange Rates 2,Smart Contract,False,False
0x5cbb53ca85a9e52b593baf8ae90282c4b3db0b25,Synthetix: Old Exchange Rates 3,Smart Contract,False,False
0x70c629875dadbe702489a5e1e3baae60e38924fa,Synthetix: Old Exchange Rates 4,Smart Contract,False,False
0x99a46c42689720d9118ff7af7ce80c2a92fc4f97,Synthetix: Old Exchange Rates 5,Smart Contract,False,False
0x565c9eb432f4ae9633e50e1213ab4f23d8f31f54,Synthetix: Old Exchange Rates 6,Smart Contract,False,False
0xe95ef4e7a04d2fb05cb625c62ca58da10112c605,Synthetix: Old Exchange Rates 7,Smart Contract,False,False
0x6289fd70d3dce8de61896959cdefcff3ce46a108,Synthetix: Old Exchanger,Smart Contract,False,False
0x271d0c1940fe546e787b273a0ccc780ecd8db461,Synthetix: Old Exchanger 2,Smart Contract,False,False
0xebdbac38835a1105851e80c7fa1f1e6e25a86e32,Synthetix: Old Fee Pool 1,Smart Contract,False,False
0x94dba784e87a3f5f12e25ec98bf14233c1e69017,Synthetix: Old Fee Pool 10,Smart Contract,False,False
0x1be675c50c4cc419517219b88fe84a573cc223fa,Synthetix: Old Fee Pool 11,Smart Contract,False,False
0x8a34aeff4cded94afa786fcf811a6307aa7c656a,Synthetix: Old Fee Pool 12,Smart Contract,False,False
0x9b7e40031f7d4f6ab6e5d36bbf2fea3bcccc75a5,Synthetix: Old Fee Pool 2,Smart Contract,False,False
0x3d32f1404deace2a43b08211e4662275045b495b,Synthetix: Old Fee Pool 3,Smart Contract,False,False
0x503e91fc2b9ad7453700130d0825e661565e4c3b,Synthetix: Old Fee Pool 4,Smart Contract,False,False
0x5e5f5542dad3e06cc8e1cd2461e83f872835117b,Synthetix: Old Fee Pool 5,Smart Contract,False,False
0xa70b3c3dcd4d3cdc55992dc5bebed33da92a259a,Synthetix: Old Fee Pool 6,Smart Contract,False,False
0xc566a81f193626ee88a85fb3dcc82279b96a094e,Synthetix: Old Fee Pool 7,Smart Contract,False,False
0xb211e3b026b6db2f65f5c5ec03d44bb97bb69fb8,Synthetix: Old Fee Pool 8,Smart Contract,False,False
0xa8cb0b163cefb21f22c72f6a7d243184bd688a5a,Synthetix: Old Fee Pool 9,Smart Contract,False,False
0x23bf838af72ee8f43870a73947d8f4edb63adae3,Synthetix: Old Issuer 1,Smart Contract,False,False
0x357b58e0b1be9d8a944380048fa1080c57c7a362,Synthetix: Old Issuer 2,Smart Contract,False,False
0xde51788d7113bcf845b62b878bd5ed971a49cf85,Synthetix: Old Issuer 3,Smart Contract,False,False
0x7c8f07ac5b0a2876ee582a661d53de2d0bbad96f,Synthetix: Old Proxy iBNB Token,Smart Contract,False,False
0x2b143041a6f8be9dcc66e9110178a264a223a3bd,Synthetix: Old Proxy iBTC Token,Smart Contract,False,False
0xae7f21c0dfe5481ca77d538b5609938a51850942,Synthetix: Old Proxy iCEX Token,Smart Contract,False,False
0xd4fb1706ae549febec06bb7175b08010dd1b0c2e,Synthetix: Old Proxy iETH Token,Smart Contract,False,False
0xeaf60da0199be2f62005225248705de774582328,Synthetix: Old Proxy iMKR Token 1,Smart Contract,False,False
0x0794d09be5395f69534ff8151d72613077148b29,Synthetix: Old Proxy iMKR Token 2,Smart Contract,False,False
0xcd8d927f2cb03d2efb7f96ceb66ec4976843e012,Synthetix: Old Proxy iTRX Token,Smart Contract,False,False
0xc2992b2c22238f296c2f429ee2f7afb462ed1750,Synthetix: Old Proxy iXTZ Token,Smart Contract,False,False
0xed4699f180a14b5974c26f494483f9c327fd381a,Synthetix: Old Proxy sAUD Token,Smart Contract,False,False
0x013ae307648f529aa72c5767a334ddd37aab43c3,Synthetix: Old Proxy sBNB Token,Smart Contract,False,False
0x5d609c25adaafd856021f92296c66db602a0fce8,Synthetix: Old Proxy sBRL Token,Smart Contract,False,False
0x9073ee83b6ce96c444547ddcaf777b9352163581,Synthetix: Old Proxy sBTC Token,Smart Contract,False,False
0x0bc209fb72390af12bd6fd775355ea0856864b31,Synthetix: Old Proxy sCAD Token,Smart Contract,False,False
0xb91b114a24a1c16834f1217cc3b9ee117b6c817a,Synthetix: Old Proxy sCEX Token,Smart Contract,False,False
